ID,Text,Category,Priority
2898,Session timeout issue - urgent fix needed,Access,Low
1034,Laptop not turning on - for user,Hardware,High
3135,Index fragmentation high - for user,Database,Medium
3285,Query execution failed - in production,Database,Low
1449,Printer not connecting to network - for user,Hardware,Medium
2470,Permission denied error - urgent fix needed,Access,High
2796,Permission denied error - reported by team,Access,Low
1717,Connection refused error - customer complaint,Network,High
2942,Database replication lagging - in production,Database,Low
3176,Table corruption detected - for user,Database,Low
1001,USB port not working - urgent fix needed,Hardware,Low
1457,Screen resolution issue - customer complaint,Hardware,Critical
2102,Plugin compatibility issue - for user,Software,Medium
2109,Application crashes on startup - customer complaint,Software,High
2883,Access rights need update - for user,Access,Medium
1083,Keyboard keys not responding - in production,Hardware,Critical
2482,Two-factor authentication not working - customer complaint,Access,Critical
2977,Connection pool exhausted - customer complaint,Database,High
1677,Internet connection drops frequently - for user,Network,Critical
3043,Database backup not running - customer complaint,Database,Critical
3127,Database backup not running - reported by team,Database,High
2047,Plugin compatibility issue - customer complaint,Software,High
2461,Cannot login to system - in production,Access,Low
1771,DNS resolution failing - for user,Network,High
2669,Session timeout issue - reported by team,Access,Medium
3025,Index fragmentation high - reported by team,Database,Low
2964,Query execution failed - reported by team,Database,Critical
1518,Network adapter not detected - customer complaint,Network,Low
1823,Cannot connect to VPN - reported by team,Network,Medium
1405,Battery not charging - in production,Hardware,Medium
1385,Fan making loud noise - reported by team,Hardware,Critical
2992,Database replication lagging - customer complaint,Database,High
3425,Update your LinkedIn profile,Access,Low
1105,Laptop not turning on - customer complaint,Hardware,Critical
2634,Email access denied - reported by team,Access,Low
3385,Please approve my vacation request,Network,Medium
1689,WiFi speed very slow - for user,Network,Medium
3211,Query performance very slow - in production,Database,Medium
1827,Cannot connect to VPN - for user,Network,High
2241,Update failed to install - customer complaint,Software,Critical
1063,Printer not connecting to network - for user,Hardware,High
2306,Runtime error in application - customer complaint,Software,Medium
1853,Network adapter not detected - customer complaint,Network,Medium
3321,Database replication lagging - for user,Database,High
1177,Screen resolution issue - reported by team,Hardware,Medium
2263,Version mismatch error - customer complaint,Software,Low
1224,Printer not connecting to network - urgent fix needed,Hardware,High
1146,USB port not working - reported by team,Hardware,Low
2089,Version mismatch error - urgent fix needed,Software,Critical
1374,Mouse cursor jumping randomly - urgent fix needed,Hardware,Low
2825,Cannot login to system - in production,Access,Low
3110,Database backup not running - reported by team,Database,Critical
2143,Software license expired - in production,Software,High
3393,Lunch menu for next week posted,Database,Critical
3164,Data synchronization error - in production,Database,Low
2275,Software license expired - for user,Software,Low
2266,Runtime error in application - for user,Software,Low
3234,Database connection timeout - in production,Database,Critical
2949,Database replication lagging - customer complaint,Database,Medium
1010,Screen resolution issue - customer complaint,Hardware,Critical
1450,Screen resolution issue - urgent fix needed,Hardware,High
2839,Cannot login to system - for user,Access,Medium
1709,WiFi keeps disconnecting - customer complaint,Network,Low
1256,Battery not charging - reported by team,Hardware,Critical
1883,Packet loss on network - reported by team,Network,Medium
2618,Cannot login to system - urgent fix needed,Access,Critical
1390,Monitor display flickering - in production,Hardware,Medium
3016,Database replication lagging - urgent fix needed,Database,High
3396,Company policy change announcement,Software,Critical
2582,User account locked - for user,Access,Low
1909,Unable to access company intranet - in production,Network,Low
1925,Packet loss on network - customer complaint,Network,Medium
1752,Network adapter not detected - for user,Network,High
2890,Access rights need update - reported by team,Access,Medium
1461,Keyboard keys not responding - reported by team,Hardware,Low
2748,Cannot login to system - for user,Access,Critical
2948,Table corruption detected - for user,Database,Medium
2225,Error message on opening file - in production,Software,Medium
2169,Plugin compatibility issue - urgent fix needed,Software,Low
1959,Runtime error in application - urgent fix needed,Software,Critical
1502,Network adapter not detected - urgent fix needed,Network,Medium
2728,User account locked - urgent fix needed,Access,Low
1740,Connection refused error - for user,Network,Medium
1041,Monitor display flickering - for user,Hardware,Critical
1869,Internet connection drops frequently - customer complaint,Network,Critical
1732,Cannot connect to VPN - urgent fix needed,Network,Low
1540,WiFi speed very slow - urgent fix needed,Network,Medium
2202,Update failed to install - customer complaint,Software,High
2340,Error message on opening file - customer complaint,Software,High
1698,Connection refused error - reported by team,Network,High
3345,Table corruption detected - customer complaint,Database,Low
3088,Table corruption detected - reported by team,Database,Critical
3077,Data synchronization error - urgent fix needed,Database,Critical
2372,Runtime error in application - for user,Software,Low
2146,Plugin compatibility issue - urgent fix needed,Software,Critical
2032,Runtime error in application - in production,Software,Medium
1373,Battery not charging - urgent fix needed,Hardware,High
1668,Connection refused error - in production,Network,Medium
2432,Permission denied error - for user,Access,Low
3184,Index fragmentation high - in production,Database,Critical
1358,Laptop not turning on - urgent fix needed,Hardware,Medium
1968,Software license expired - reported by team,Software,High
1784,Packet loss on network - urgent fix needed,Network,High
1736,WiFi speed very slow - reported by team,Network,Low
2354,Software installation failed - in production,Software,Medium
2036,Software installation failed - reported by team,Software,Medium
1971,Version mismatch error - reported by eam,Software,Critical
1471,Fan making loudn oise - for user,Hardware,Low
1656,Internet connection drops frequently - in production,Network,Medium
3354,Query performance very slow - customer complaint,Database,Low
2910,Database lock detected - urgent fix needed,Database,Medium
3331,Query performance very slow - reported by team,Database,High
2397,Application not responding - customer complaint,Software,Low
2537,Access rights need update - for user,Access,Low
2984,Index fragmentation high - reported by team,Database,Low
3182,Query performance very slow - reported by team,Database,Low
2550,Cannot login to system - in production,Access,Critical
2329,Application not responding - customer complaint,Software,High
2257,Error message on opening file - customer complaint,Software,High
3162,Query execution failed - for user,Database,Critical
2426,User account locked - urgent fix needed,Access,Medium
2465,Session timeout issue - reported by team,Access,Medium
2556,Session timeout issue - in production,Access,Low
3156,Connection pool exhausted - in production,Database,Low
2251,Runtime error in application - customer complaint,Software,Critical
2700,Database authentication failed - reported by team,Access,Low
2253,Runtime error in application - for user,Software,High
3426,Parking lot full this morning,Access,Low
3319,Data synchronization error - reported by team,Database,Low
2237,Runtime error in application - for user,Software,Medium
1886,WiFi speed very slow - for user,Network,Low
1080,Hard drive making strange noise - customer complaint,Hardware,High
2173,Error message on opening file - in production,Software,Medium
1815,DNS resolution failing - for user,Network,Low
2853,Session timeout issue - in production,Access,High
2971,Connection pool exhausted - urgent fix needed,Database,Low
1672,Network timeout errors - in production,Network,Critical
3187,Database replication lagging - customer complaint,Database,Critical
3442,Submit your expense report by Friday,Hardware,Critical
1058,USB port not working - for user,Hardware,Low
1134,Screen resolution issue - customer complaint,Hardware,Medium
2141,Version mismatch error - for user,Software,Low
1934,Cannot connect to VPN - customer complaint,Network,Critical
1929,Cannot connect to VPN - customer complaint,Network,Critical
1824,WiFi keeps disconnecting - reported by team,Network,Medium
2433,Cannot login to system - in production,Access,Low
2393,Update failed to install - customer complaint,Software,Low
2532,Two-factor authentication not working - customer complaint,Access,Low
2215,Software installation failed - in production,Software,Low
1505,WiFi speed very slow - in production,Network,High
3470,New gym membership available,Network,High
1348,Hard drive making strange noise - for user,Hardware,High
1387,Fan making loud noise - in production,Hardware,High
2025,Version mismatch error - in production,Software,Low
2959,Query performance very slo - in production,Database,Medium
2385,Runtime error in application - in production,Software,Critical
1895,Unable to access company intranet - urgent fix needed,Network,Critical
1829,Cannot connect to VPN - urgent fix needed,Network,Low
3435,Lunch menu for next week posted,Software,Medium
1476,Cannot connect to VPN - reported by team,Network,Critical
2684,Session timeout issue - reported by team,Access,Critical
3141,Query execution failed - in production,Database,High
3328,Index fragmentation high - in production,Database,Medium
3126,Database connection timeout - customer complaint,Database,Medium
3090,Database backup not running - customer complaint,Database,Critical
1653,Cannot connect to VPN - reported by team,Network,Medium
1173,Screen resolution issue - in production,Hardware,Critical
2475,User account locked - in production,Access,Critical
2150,Update failed to install - in production,Software,Low
1039,Screen resolution issue - reported by team,Hardware,Low
2555,Database authentication failed - in production,Access,Medium
3386,Office temperature is too cold,Database,High
1714,WiFi keeps disconnecting - in production,Network,Low
1091,Laptop not turning on - reported by team,Hardware,Low
1167,Battery not charging - reported by team,Hardware,Low
2206,Plugin compatibility issue - in production,Software,High
1876,Internet connection drops frequently - for user,Network,Low
1445,Monitor display flickering - customer complaint,Hardware,High
3152,Query execution failed - for user,Database,Medium
3292,Data synchronization error - in production,Database,Medium
3484,Urgent: Update your antivirus software,Software,High
2094,Software installation failed - for user,Software,Medium
2828,Cannot login to system - for user,Access,Critical
2156,Application crashes on startup - urgent fix needed,Software,Low
2325,Software installation failed - for user,Software,Medium
1217,Screen resolution issue - urgent fix needed,Hardware,Critical
2351,Application not responding - in production,Software,Low
1511,WiFi keeps disconnecting - urgent fix needed,Network,Low
2681,Password reset required - reported by team,Access,High
1500,DNS resolution failing - for user,Network,Low
3458,Parking lot full this morning,Software,Medium
2857,Two-factor authentication not working - in production,Access,Medium
2389,Update failed to install - reported by team,Software,Low
2520,Email access denied - customer complaint,Access,High
2672,Session timeout issue - in production,Access,Low
1339,Keyboard keys not responding - in production,Hardware,Low
3332,Database replication lagging - reported by team,Database,Medium
2189,Plugin compatibility issue - customer complaint,Software,High
1029,Mouse cursor jumping randomly - urgent fix needed,Hardware,Low
2541,Cannot access shared folder - reported by team,Access,High
2218,Software installation failed - customer complaint,Software,Critical
3031,Database lock detected - reported by team,Database,High
1795,WiFi keeps disconnecting - for user,Network,Low
1946,Network adapter not detected - reported by team,Network,High
2417,Version mismatch error - in production,Software,Medium
1170,Laptop not turning on - customer complaint,Hardware,High
3095,Database lock detected - for user,Database,Low
2677,Cannot access shared folder - urgent fix needed,Access,Critical
2198,Software installation failed - in production,Software,High
2543,Permission denied error - for user,Access,High
2254,Error message on opening file - for user,Software,High
2277,Software installation failed - for user,Software,Critical
1913,Connection refused error - in production,Network,High
1492,Connection refused error - customer complaint,Network,Medium
1954,Application freezing randomly - urgent fix needed,Software,Medium
2098,Application not responding - for user,Software,Low
2033,Runtime error in application - customer complaint,Software,Critical
1588,Unable to access company intranet - in production,Network,High
1751,WiFi speed very slow - in production,Network,Critical
1658,Connection refused error - reported by team,Network,Critical
2867,User account locked - in production,Access,High
1235,Hard drive making strange noise - for user,Hardware,Low
1733,DNS resolution failing - in production,Network,Medium
3493,Coffee machine is broken again,Network,Low
2187,Update failed to install - in production,Software,High
2157,Software license expired - customer complaint,Software,Medium
3454,Please update your profile picture,Access,Low
2247,Runtime error in application - for user,Software,Medium
3449,Need to order new office supplies,Database,Medium
1935,Network adapter not detected - customer complaint,Network,High
2210,Error message on opening file - reported by team,Software,Medium
2066,Update failed to install - for user,Software,Medium
2717,Email access denied - urgent fix needed,Access,Critical
1109,Hard drive making strange noise - in production,Hardware,High
2063,VersIon mismatch error - for user,Software,Critical
1569,Network timeout errors - reported by team,Network,Critical
2168,Update failed to install - for user,Software,Low
2175,Application not responding - for user,Software,Low
2589,User account locked - in production,Access,Medium
2508,Session timeout issue - in production,Access,Medium
2493,Permission denied error - urgent fix needed,Access,Low
1891,Cannot connect to VPN - for user,Network,Critical
1948,Internet connection drops frequently - in production,Network,Low
2049,Update failed to install - urgent fix needed,Software,Critical
3058,Query execution failed - customer complaint,Database,Medium
1885,Network adapter not detected - for user,Network,Critical
1144,Keyboard keys not responding - for user,Hardware,Critical
3453,New gym membership available,Database,Medium
1851,WiFi speed very slow - in production,Network,Low
1718,WiFi keeps disconnecting - for user,Network,Low
3372,Database connection timeout - for user,Database,Low
1265,Hard drive making strange noise - reported by team,Hardware,Medium
1076,Battery not charging - in production,Hardware,Low
1396,Monitor display flickering - customer complaint,Hardware,Low
3118,Connection pool exhausted - reported by team,Database,Medium
3336,Table corruption detected - for user,Database,Critical
1397,USB port not working - for user,Hardware,Critical
2366,Update failed to install - customer complaint,Software,Critical
3078,Database backup not running - for user,Database,Low
2904,Query performance very slow - urgent fix needed,Database,High
1596,WiFi speed very slow - urgent fix needed,Network,High
2297,Plugin compatibility issue - customer complaint,Software,Medium
2822,Cannot login to system - customer complaint,Access,High
1873,Cannot connect to VPN - in production,Network,Medium
2549,Email access denied - for user,Access,Medium
1037,Laptop not turning on - in production,Hardware,High
3274,Table corruption detected - for user,Database,Low
3124,Database connection timeout - in production,Database,Critical
1978,Software installation failed - for user,Software,High
2572,Two-factor authentication not working - urgent fix needed,Access,Low
2123,Software installation failed - urgent fix needed,Software,Low
2893,Access rights need update - for user,Access,Critical
1676,Unable to access company intranet - urgent fix needed,Network,Low
1729,Unable to access company intranet - in production,Network,High
1413,Monitor display flickering - urgent fix needed,Hardware,Low
2517,Cannot access shared folder - urgent fix needed,Access,Medium
2650,Email access denied - reported by team,Access,Critical
1826,Packet loss on network - for user,Network,High
1617,Network adapter not detected - reported by team,Network,Medium
1115,Printer not connecting to network - in production,Hardware,Critical
1418,Battery not charging - for user,Hardware,High
2626,Password reset required - reported by team,Access,Critical
3451,Book a meeting room on the calendar,Database,Medium
1090,Screen resolution issue - for user,Hardware,Critical
3083,Data synchronization error - customer complaint,Database,High
1754,Internet connection drops frequently - in production,Network,Critical
2631,Cannot login to system - in production,Access,Critical
1012,Screen resolution issue - urgent fix needed,Hardware,Critical
1285,Fan making loud noise - urgent fix needed,Hardware,Medium
2067,Runtime error in application - for user,Software,Critical
2192,Application crashes on startup - urgent fix needed,Software,Low
2441,Database authentication failed - in production,Access,High
3338,Database replication lagging - reported by team,Database,High
3410,Parking lot full this morning,Network,Low
3258,Database lock detected - for user,Database,High
2569,Two-factor authentication not working - in production,Access,Low
3144,Query performance very slow - in production,Database,Medium
2688,Database authentication failed - in production,Access,Medium
1852,Network timeout errors - customer complaint,Network,Medium
1896,DNS resolution failing - in production,Network,Low
1497,Packet loss on network - reported by team,Network,High
2783,Password reset required - in production,Access,Medium
1336,Laptop not turning on - customer complaint,Hardware,Medium
1516,WiFi keeps disconnecting - for user,Network,Low
2349,Application freezing randomly - reported by team,Software,Critical
2016,Software installation failed - for user,Software,Critical
3432,Inventory audit starting tomorrow,Access,Medium
2782,Session timeout issue - customer complaint,Access,Low
2786,Session timeout issue - reported by team,Access,High
3071,Query execution failed - urgent fix needed,Database,Low
1357,Printer not connecting to network - in production,Hardware,High
3379,Meeting scheduled for 3 PM tomorrow,Access,Critical
2313,Update failed to install - reported by team,Software,High
2636,Permission denied error - in production,Access,Critical
1551,Packet loss on network - urgent fix needed,Network,Low
2228,Plugin compatibility issue - urgent fix needed,Software,Medium
3231,Database replication lagging - customer complaint,Database,Low
1958,Plugin compatibility issue - for user,Software,Medium
2774,Database authentication failed - urgent fix needed,Access,Medium
2009,Software installation failed - urgent fix needed,Software,Critical
2093,Version mismatch error - for user,Software,Low
3225,Index fragmentation high - customer complaint,Database,Low
1997,Application not responding - urgent fix needed,Software,Medium
2680,Access rights need update - customer complaint,Access,High
1154,USB port not working - in production,Hardware,Critical
1581,WiFi keeps disconnecting - customer complaint,Network,Low
2471,Password reset required - customer complaint,Access,Medium
1704,Cannot connect to VPN - customer complaint,Network,Critical
2213,Runtime error in application - in production,Software,High
1897,DNS resolution failing - urgent fix needed,Network,Low
1488,Network adapter not detected - customer complaint,Network,Medium
1560,Connection refused error - reported by team,Network,Critical
2142,Plugin compatibility issue - reported by team,Software,Medium
2120,Software license expired - urgent fix needed,Software,Medium
1513,Packet loss on network - reported by team,Network,Critical
1634,Network timeout errors - customer complaint,Network,Critical
3151,Query execution failed - for user,Database,Medium
2665,Email access denied - reported by team,Access,Critical
2013,Update failed to install - urgent fix needed,Software,Medium
2932,Data synchronization error - customer complaint,Database,Critical
2151,Application not responding - urgent fix needed,Software,Medium
3341,Database replication lagging - for user,Database,High
1117,Laptop not turning on - customer complaint,Hardware,High
1741,Network adapter not detected - urgent fix needed,Network,Critical
3305,Connection pool exhausted - customer complaint,Database,Critical
2975,Data synchronization error - urgent fix needed,Database,Low
2082,Spftware license expired - for user,Software,Critical
2811,Cannot access shared folder - customer complaint,Access,Critical
1831,Packet loss on network - for user,Network,Low
1120,USB port not working - for user,Hardware,Critical
1657,Packet loss on network - urgent fix needed,Network,Critical
3378,Quarterly business review meeting,Database,Critical
3240,Database lock detected - in production,Database,High
3445,Coffee machine is broken again,Hardware,Critical
1636,Cannot connect to VPN - urgent fix needed,Network,Medium
1370,Screen resolution issue - reported by team,Hardware,Medium
1269,USB port not working - reported by team,Hardware,High
1047,Screen resolution issue - reported by team,Hardware,Critical
1992,Plugin compatibility issue - urgent fix needed,Software,Critical
1877,WiFi speed very slow - reported by team,Network,High
1774,Unable to access company intranet - reported by team,Network,High
2220,Error message on opening file - reported by team,Software,High
2127,Application not responding - reported by team,Software,High
1005,Battery not charging - customer complaint,Hardware,Critical
2596,Cannot login to system - in production,Access,Low
2078,Update failed to install - customer complaint,Software,High
1838,DNS resolution failing - customer complaint,Network,Medium
1682,Unable to access company intranet - urgent fix needed,Network,Medium
2716,Two-factor authenticatiion not working - urgent fix needed,Access,Medium
2149,Software installation failed - for user,Software,Low
1575,Network timeout errors - customer complaint,Network,Critical
1051,Mouse cursor jumping randomly - customer complaint,Hardware,Critical
1854,Internet connection drops frequently - for user,Network,Critical
2983,Index fragmentation high - customer complaint,Database,Medium
2824,Access rights need update - reported by team,Access,Low
1834,DNS resolution failing - reported by team,Network,High
2116,Application freezing randomly - for user,Software,High
2167,Runtime error in application - for user,Software,Low
2907,Query performance very slow - customer complaint,Database,Critical
1972,Software installation failed - in production,Software,Critical
1400,Battery not charging - for user,Hardware,High
1020,Mouse cursor jumping randomly - urgent fix needed,Hardware,High
1685,Unable to access company intranet - for user,Network,Low
1036,Battery not charging - in production,Hardware,High
3363,Database connection timeout - reported by team,Database,Critical
1525,Network adapter not detected - in production,Network,Medium
1921,Network adapter not detected - urgent fix needed,Network,High
2842,Permissoon denied error - for user,Access,High
2891,Cannot login to system - in production,Access,Medium
1538,WiFi keeps disconnecting - in production,Network,High
2706,Access rights need update - customer complaint,Access,Low
3444,Quarterly business review meeting,Software,High
1246,Monitor display flickering - for user,Hardware,High
1785,Connection refused error - urgent fix needed,Network,High
2410,Application not responding - for user,Software,Low
1155,Screen resolution issue - in production,Hardware,Low
2687,Two-factor authentication not working - urgent fix needed,Access,Critical
1626,Network timeout errors - in production,Network,High
3397,Annual company picnic this Friday,Software,Medium
2347,Software installation failed - reported by team,Software,Medium
1570,Internet connection drops frequently - urgent fix needed,Network,Medium
2759,Cannot access shared folder - reported by team,Access,Medium
2817,Session timeout issue - customer complaint,Access,Low
3066,Database lock detected - reported by team,Database,High
1128,USB port not working - reported by team,Hardware,High
3480,Lunch menu for next week posted,Hardware,Critical
3007,Data synchronization error - in production,Database,Medium
1981,Application crashes on startup - reported by team,Software,Low
1191,Keyboard keys not responding - for user,Hardware,Critical
2140,Update failed to install - in production,Software,Low
1993,Software installation failed - urgent fix needed,Software,High
1700,Internet connection drops frequently - reported by team,Network,Critical
1607,WiFi keeps disconnecting - for user,Network,Critical
1181,Battery not charging - urgent fix needed,Hardware,Low
1302,Fan making loud noise - for user,Hardware,Low
2061,Update failed to install - customer complaint,Software,High
3355,Query execution failed - for user,Database,Low
3398,Update your emergency contact information,Software,Low
2070,Runtime error in application - urgent fix needed,Software,High
3206,Database backup not running - for user,Database,High
2244,Version mismatch error - reported by team,Software,Medium
1017,Monitor display flickering - urgent fix needed,Hardware,Low
3483,New employee orientation next Monday,Database,Low
1547,WiFi speed very slow - customer complaint,Network,Critical
1659,WiFi speed very slow - customer complaint,Network,Low
3252,Connection pool exhausted - customer complaint,Database,Low
3282,Table corruption detected - reported by team,Database,Medium
2505,Session timeout issue - in production,Access,Medium
1960,Runtime error in application - urgent fix needed,Software,Low
1798,WiFi speed very slow - in production,Network,Medium
1226,Monitor display flickering - for user,Hardware,Low
3075,Data synchronization error - for user,Database,Low
2800,Access rights need update - reported by team,Access,Medium
3469,Birthday celebration in the break room,Database,Medium
3086,Database lock detected - customer complaint,Database,Low
2694,Email access denied - urgent fix needed,Access,High
2046,Application not responding - for user,Software,High
1470,Monitor display flickering - customer complaint,Hardware,Low
1955,Application not responding - urgent fix needed,Software,Medium
3479,Meeting scheduled for 3 PM tomorrow,Access,Low
1640,Cannot connect to VPN - urgent fix needed,Network,Medium
3317,Database lorck detected - in production,Database,Medium
2219,Runtime error in application - for user,Software,Critical
2159,Update failed to install - reported by team,Software,High
2416,Software installation failed - reported by team,Software,Critical
3261,Connection pool exhausted - for user,Database,Low
2528,User account locked - in production,Access,High
3461,New employee orientation next Monday,Hardware,Critical
2301,Update failed to install - for user,Software,Medium
3391,Please approve my vacation request,Software,Medium
2604,Email access denied - in production,Access,Low
1161,Printerb not connecting to network - reported by team,Hardware,Medium
2705,Session timeout issue - for user,Access,High
1957,Application crashes on startup - for user,Software,Critical
3431,Lunch menu for next week posted,Database,Critical
1878,Internet connection drops frequently - urgent fix needed,Network,Medium
2920,Connection pool exhausted - reported by team,Database,Critical
2885,Permission denied error - urgent fix needed,Access,Critical
3201,Database backup not running - reported by team,Database,High
1099,Battery not charging - urgent fix needed,Hardware,Medium
3361,Query performance very slow - reported by team,Database,Low
1254,Fan making loud noise - for user,Hardware,High
1104,Mouse cursor jumping randomly - for user,Hardware,Critical
2446,Cannot login to system - for user,Access,Low
2444,Cannot login to system - urgent fix needed,Access,Medium
2649,Password reset required - in production,Access,High
1587,Network timeout errors - in production,Network,Low
1628,Network timeout errors - reported by team,Network,Medium
2697,Cannot access shared folder - reported by team,Access,Critical
3102,Connection pool exhausted - in production,Database,Low
3200,Data synchronization error - in production,Database,Medium
1404,Laptop not turning on - customer complaint,Hardware,Low
2155,Update failed to install - urgent fix needed,Software,Medium
3256,Database replication lagging - reported by team,Database,Critical
2683,User account locked - reported by team,Access,Medium
3057,Table corruption detected - in production,Database,Low
3374,Data synchronization error - urgent fix needed,Database,Medium
1453,Hard drive making strange noise - in production,Hardware,Critical
2328,Application freezing randomly - reported by team,Software,Medium
3050,Data synchronization error - for user,Database,Critical
1881,WiFi speed very slow - reported by team,Network,Low
3433,Please update your profile picture,Network,Medium
1624,WiFi keeps disconnecting - reported by team,Network,Critical
3312,Data synchronization error - in production,Database,Medium
2788,Access rights need update - in production,Access,Critical
1263,Monitor display flickering - in production,Hardware,High
2635,User account locked - in production,Access,Medium
2439,Password reset required - in production,Access,Low
3199,Database replication lagging - urgent fix needed,Database,Medium
2970,Database backup not running - customer complaint,Database,High
2803,Cannot access shared folder - for user,Access,High
1641,Cannot connect to VPN - in production,Network,Low
3459,Employee handbook PDF attached,Software,Medium
2960,Index fragmentation high - reported by team,Database,Low
1489,Network adapter not detected - cusomer complaint,Network,High
2844,Permission denied error - reported by team,Access,Critical
2735,Database authentication failed - in production,Access,Medium
1147,Screen resolution issue - customer complaint,Hardware,Medium
2535,Database authentication failed - customer complaint,Access,Critical
2987,Data synchronization error - in production,Database,High
2370,Update failed to install - urgent fix needed,Software,High
3448,Coffee machine is broken again,Network,High
1660,DNS resolution failing - customer complaint,Network,Low
2795,Two-factor authentication not working - reported by team,Access,Medium
1187,Laptop not turning on - customer complaint,Hardware,High
2148,Application freezing randomly - urgent fix needed,Software,Low
1609,DNS resolution failing - in production,Network,Critical
3192,Table corruption detected - urgent fix needed,Database,High
2931,Table corruption detected - for user,Database,High
1198,USB port not working - for user,Hardware,High
1294,Screen resolution issue - in production,Hardware,Critical
1767,Connection refused error - customer complaint,Network,Medium
1401,Laptop not turning on - customer complaint,Hardware,Medium
1123,Battery not charging - reported by team,Hardware,Critical
1203,Screen resolution issue - reported by team,Hardware,Critical
1836,Cannot connect to VPN - in production,Network,Critical
3295,Database backup not running - for user,Database,Medium
2440,Cannot access shared folder - in production,Access,Medium
2734,Password reset required - in production,Access,Low
2696,Database authentication failed - in production,Access,Critical
2708,Cannot access shared folder - reported by team,Access,Low
3429,Book a meeting room on the calendar,Access,Critical
2154,Application freezing randomly - reported by team,Software,Critical
2662,Email access denied - in production,Access,Critical
2760,Cannot access shared folder - customer complaint,Access,Critical
1855,Internet connection drops frequently - for user,Network,Low
2590,Password reset required - for user,Access,Low
3268,Table corruption detected - urgent fix needed,Database,Critical
1642,DNS resolution failing - for user,Network,High
1002,Battery not charging - customer complaint,Hardware,Low
3161,Database connection timeout - urgent fix needed,Database,Medium
1699,Network adapter not detected - reported by team,Network,Medium
2637,Cannot access shared folder - customer complaint,Access,Low
2292,Plugin compatibility issue - urgent fix needed,Software,Critical
3383,Submit your expense report by Friday,Network,Critical
2521,Email access denied - urgent fix needed,Access,Critical
2854,Two-factor authentication not working - customer complaint,Access,Medium
2137,Application crashes on startup - for user,Software,High
3416,Book a meeting room on the calendar,Database,High
2632,Cannot access shared folder - in production,Access,Medium
2999,Database lock detected - in production,Database,Medium
1664,WiFi keeps disconnecting - for user,Network,Critical
1684,Unable to access company intranet - customer complaint,Network,High
2258,Application crashes on startup - urgent fix needed,Software,High
1318,Mouse cursor jumping randomly - for user,Hardware,Medium
1649,Unable to access company intranet - reported by team,Network,Critical
2435,Email access denied - customer complaint,Access,Critical
2480,Cannot access shared folder - in production,Access,Critical
1710,WiFi keeps disconnecting - in production,Network,Critical
2283,Plugin compatibility issue - for user,Software,Critical
2769,User account locked - urgent fix needed,Access,Medium
1973,Software installation failed - customer complaint,Software,Medium
2307,Update failed to install - in production,Software,Low
2401,Update failed to install - for user,Software,Low
2409,Software license expired - for user,Software,Low
3238,Query performance very slow - reported by team,Database,Medium
2497,Database authentication failed - urgent fix needed,Access,High
3039,Connection pool exhausted - urgent fix needed,Database,Medium
2530,User account locked - urgent fix needed,Access,Critical
2664,Password reset erquired - customer complaint,Access,Low
2355,Application freezing randomly - in production,Software,Low
3439,Book a meeting room on the calendar,Access,Low
3455,Please sign the NDA document,Network,Medium
2644,Password reset required - urgent fix needed,Access,Low
2052,Plugin compatibility issue - in production,Software,High
1796,Cannot connect to VPN - urgent fix needed,Network,Medium
2598,Database authentication failed - urgent fix needed,Access,Low
2820,Session timeout issue - reported by team,Access,High
2723,Session timeout issue - for user,Access,Medium
2184,Application not responding - in production,Software,Low
2060,Error message on opening file - for user,Software,Critical
1541,WiFi keeps disconnecting - for user,Network,Low
2679,Cannot login to system - for user,Access,Critical
3407,Meeting scheduled for 3 PM tomorrow,Network,Critical
2758,Access rights need update - customer complaint,Access,Low
2924,Database replication lagging - in production,Database,Low
1096,Hard drive making strange noise - for user,Hardware,Critical
2021,Version mismatch error - for user,Software,High
1564,DNS resolution failing - in production,Network,Medium
1864,Unable to access company intranet - urgent fix needed,Network,Low
2485,User account locked - in production,Access,Low
2882,Two-factor authentication not working - reported by team,Access,Medium
2039,Error messageo n opening file - reported by team,Software,Medium
1207,Screen resolution issue - reported by team,Hardware,Low
1393,Mouse cursor jumping randomly - customer complaint,Hardware,Critical
1871,Network timeout errors - in production,Network,Critical
1398,Fan making loud noise - for user,Hardware,Critical
3401,Please sign the NDA document,Software,Medium
2029,Application freezing randomly - in production,Software,Low
2486,Access rights need update - urgent fix needed,Access,Low
1961,Software installation failed - urgent fix needed,Software,Medium
2571,Access rights need update - urgent fix needed,Access,Critical
2896,Session timeout issue - urgent fix needed,Access,Critical
3147,Table corruption detected - customer complaint,Database,Low
1805,Connection refused error - urgent fix needed,Network,Medium
2752,Two-factor authentication not working - for user,Access,Critical
1503,WiFi speed very slow - in production,Network,Medium
1780,DNS resolution failing - urgent fix needed,Network,Medium
2864,Email access denied - reported by team,Access,Medium
1201,Keyboard keys not responding - customer complaint,Hardware,High
3183,Database replication lagging - customer complaint,Database,High
3089,Query performance very slow - in production,Database,Low
3279,Database lock detected - in production,Database,Medium
2797,Two-factor authentication not working - urgent fix needed,Access,Low
1379,Battery not charging - for user,Hardware,Medium
3337,Database connection timeout - in production,Database,Medium
1419,Printer not connecting to network - in production,Hardware,High
2699,Database authentication failed - for user,Access,Low
1392,Keyboard keys not responding - for user,Hardware,High
2523,Email access denied - reported by team,Access,Low
2163,Application freezing randomly - reported by team,Software,Low
2496,Session timeout issue - for user,Access,Low
